keyword,title,sale_price($),anchor_price($),ratings(5),reviews,orders,scrape_datetime,url
shirts,OQQ Women's 2 Piece Tank Tops Ruched Crew Neck Sleeveless Basic Stretch Tee Shirts,17.99,17.99,4.5,590.0,50+,2024-11-07 13:28:22,https://www.amazon.com/OQQ-Womens-Ruched-Sleeveless-Stretch/dp/B0CQH5CM7R/ref=sr_1_269
shirts,Eddie Bauer Men's Legend Wash 100% Cotton Short-Sleeve Classic T-Shirt,19.99,19.99,4.3,92.0,100+,2024-11-07 13:28:22,https://www.amazon.com/Eddie-Bauer-Short-Sleeve-Classic-T-Shirt/dp/B0B9G91KV2/ref=sr_1_270
shirts,AUTOMET Long Sleeve Shirts for Women Basic Business Casual Tops Work Clothes 2024 Fall Fashion Outfits,17.99,17.99,4.4,112.0,100+,2024-11-07 13:28:22,https://www.amazon.com/AUTOMET-Business-Clothes-Fashion-Outfits/dp/B0DBHHBFKW/ref=sr_1_271
shirts,Alimens & Gentle Men's Dress Shirts Long Sleeve Wrinkle-Free Stretch Shirts Solid Formal Button Down Shirt with Pocket White,19.99,19.99,4.4,363.0,900+,2024-11-07 13:28:22,https://www.amazon.com/Alimens-Gentle-Shirts-Wrinkle-Free-Business/dp/B09XJ4ZSMC/ref=sr_1_272
shirts,"Hanes Men's Essentials Long-Sleeve T-Shirt, Crewneck Cotton T-Shirts for Men, 2-Pack",10.0,10.0,4.3,4630.0,400+,2024-11-07 13:28:22,https://www.amazon.com/Hanes-Comfortsoft-Long-Sleeve-T-Shirt-White/dp/B06X3Y2C1N/ref=sr_1_273
shirts,ANRABESS Women's Oversized T Shirts Short Sleeve Crewneck Summer Tops Casual Loose Basic Tee Shirts 2024 Trendy Clothes,14.99,14.99,4.2,1810.0,400+,2024-11-07 13:28:22,https://www.amazon.com/ANRABESS-Oversized-Crewneck-Clothing-1367heise-L/dp/B0CMLRGXRH/ref=sr_1_274
shirts,Men's Summer Lightweight Cotton Linen Shirts Casual Short Sleeve Breathable Banded Collar Henley for Beach Vacation,,,4.2,199.0,50+,2024-11-07 13:28:22,https://www.amazon.com/JEMITOP-Lightweight-Moisture-Wicking-T-Shirt-Vacation/dp/B0CRYG3QNV/ref=sr_1_275
shirts,Dokotoo Summer Tops 2024 Womens Solid T Shirts for Women Loose Oversized Shirts Basic Tee,19.99,19.99,4.3,1123.0,400+,2024-11-07 13:28:22,https://www.amazon.com/Dokotoo-Fashion-Clothes-Oversized-T-Shirts/dp/B0CMCC8B4Q/ref=sr_1_276
shirts,COOFANDY Men's Linen Button Down Shirt Long Sleeve Casual Beach Shirts with Pocket,17.99,17.99,4.4,279.0,50+,2024-11-07 13:28:22,https://www.amazon.com/COOFANDY-Casual-Shirts-Sleeve-Wedding/dp/B0CBTGRQWY/ref=sr_1_277
shirts,INTO THE AM Mens T Shirt with Logo - Short Sleeve Crew Neck Soft Fitted Tees S - 4XL Fresh Classic Basic Tshirts,25.95,25.95,4.5,24474.0,,2024-11-07 13:28:22,https://www.amazon.com/INTO-AM-T-Shirt-Heather-2X-Large/dp/B083JNV656/ref=sr_1_278
shirts,Alimens & Gentle Men's Dress Shirts Long Sleeve Wrinkle-Free Stretch Shirts Solid Formal Button Down Shirt with Pocket Black,22.99,22.99,4.1,91.0,200+,2024-11-07 13:28:22,https://www.amazon.com/Alimens-Gentle-Shirts-Stretch-Wrinkle-Free/dp/B0B7NHJSZZ/ref=sr_1_279
shirts,Lucky Brand Men's Venice Burnout Notch Neck Tee,15.53,15.53,4.5,9234.0,200+,2024-11-07 13:28:22,https://www.amazon.com/Lucky-Brand-Venice-Burnout-American/dp/B07991RQG7/ref=sr_1_280
shirts,JMIERR Mens 3 Pack Cotton Hipster Hip Hop Longline Crewneck T-Shirt,39.99,39.99,4.4,2913.0,200+,2024-11-07 13:28:22,https://www.amazon.com/JMIERR-Hipster-Longline-Crewneck-T-Shirt/dp/B0BXXG4R7H/ref=sr_1_281
shirts,COOFANDY Men's Long Sleeve Wrinkle Free Dress Shirts 2024 Inner Contrast Business Casual Button Down Shirt,29.98,29.98,4.2,91.0,50+,2024-11-07 13:28:22,https://www.amazon.com/COOFANDY-Shirts-Business-Wrinkle-Collared/dp/B0D4M1SXXW/ref=sr_1_282
shirts,Real Essentials 3-Pack: Men's Regular Fit Casual Short Sleeve Button Down Shirt (Available in Big & Tall),44.99,44.99,3.7,304.0,,2024-11-07 13:28:22,https://www.amazon.com/3-Pack-Heavyweight-Collared-Business-Clothing/dp/B0C633MBLS/ref=sr_1_283
shirts,OQQ Womens 2 Piece Shirts Long Sleeve Crew Neck Ruched Stretch Basic Fitted Tee Shirts Tops,29.69,29.69,4.4,36.0,100+,2024-11-07 13:28:22,https://www.amazon.com/OQQ-Womens-Shirts-Sleeve-Stretch/dp/B0D7RXY4JT/ref=sr_1_284
shirts,JMIERR Mens Muscle Slim T Shirt V-Neck Longline Henley Shirt Gym Workout Athletic Tee Shirts,19.99,19.99,4.3,561.0,400+,2024-11-07 13:28:22,https://www.amazon.com/JMIERR-T-Shirt-Hipster-Longline-Athletic/dp/B0CP59HJ15/ref=sr_1_285
shirts,SCODI Mens Polo Shirts Performance Short Sleeve Tactical Shirts Athletic Golf Shirt for Men Daily Casual Collared T-Shirt,25.99,25.99,4.3,1468.0,50+,2024-11-07 13:28:22,https://www.amazon.com/SCODI-Performance-Tactical-Athletic-Collared/dp/B09Q5LPJ3Q/ref=sr_1_286
shirts,The Children's Place Men's Long Sleeve Button Up Shirt,22.49,22.49,4.6,158.0,50+,2024-11-07 13:28:23,https://www.amazon.com/Childrens-Place-Sleeve-Button-Poplin/dp/B0C7H7XCWY/ref=sr_1_287
shirts,Amazon Essentials Men's Regular-Fit Long-Sleeve Denim Shirt,24.7,24.7,4.4,3626.0,200+,2024-11-07 13:28:23,https://www.amazon.com/Amazon-Essentials-Standard-Regular-Fit-Long-Sleeve/dp/B07HL1LVTL/ref=sr_1_288
shirts,Under Armour Men's HeatGear Compression Short-Sleeve T-Shirt,23.99,23.99,4.6,11423.0,700+,2024-11-07 13:28:26,https://www.amazon.com/Under-Armour-HeatGear-Compression-Short-Sleeve/dp/B0874WHB12/ref=sr_1_289
shirts,Amazon Essentials Women's Short-Sleeve Woven Blouse,19.34,19.34,4.1,10625.0,,2024-11-07 13:28:26,https://www.amazon.com/Amazon-Essentials-Womens-Short-Sleeve-XX-Large/dp/B082ZT2MZV/ref=sr_1_290
shirts,Unlisted by Kenneth Cole Men's Dress Shirt Big and Tall Solid,18.41,18.41,4.4,8195.0,50+,2024-11-07 13:28:26,https://www.amazon.com/Kenneth-Cole-Unlisted-Dress-Sleeve/dp/B07DPHV7CV/ref=sr_1_291
shirts,Wrangler Men's Jersey Knit Long Sleeve Henley T-Shirt,19.99,19.99,4.6,12.0,,2024-11-07 13:28:26,https://www.amazon.com/Wrangler-Jersey-Sleeve-T-Shirt-Heather/dp/B0DDM6KBDW/ref=sr_1_292
shirts,Amazon Essentials Men's Regular-Fit Long-Sleeve Henley Shirt (Available in Big & Tall),16.1,16.1,5.0,3.0,,2024-11-07 13:28:26,https://www.amazon.com/Amazon-Essentials-Long-Sleeve-Oatmeal-Heather/dp/B09QQ68CS9/ref=sr_1_293
shirts,Amazon Essentials Men's Regular-Fit Quick-Dry Golf Polo Shirt,19.0,19.0,4.4,3545.0,,2024-11-07 13:28:26,https://www.amazon.com/Amazon-Essentials-Regular-fit-Quick-Dry-Shirt-DNU/dp/B096YP4DJ5/ref=sr_1_294
shirts,Alimens & Gentle Mens Solid Oxford Shirt Long Sleeve Button Down Shirts with Pocket,23.99,23.99,4.3,4974.0,500+,2024-11-07 13:28:26,https://www.amazon.com/Alimens-Gentle-Oxford-Button-Collar/dp/B0B28S8H4D/ref=sr_1_295
shirts,SOLY HUX Men's Golf Shirts Short Sleeve Striped Collared T Shirt Casual Work Shirts,19.99,19.99,3.5,194.0,,2024-11-07 13:28:26,https://www.amazon.com/SOLY-HUX-Striped-Shirts-Collared/dp/B0D2DD5K92/ref=sr_1_296
shirts,32 Degrees Mens 4 Pack Cool Crewneck T-Shirt | Anti-Odor | Quick Drying | 4-Way Stretch,26.99,26.99,4.6,5150.0,500+,2024-11-07 13:28:26,https://www.amazon.com/32-DEGREES-Active-T-Shirt-Medium/dp/B08D6VHCH2/ref=sr_1_297
shirts,Wrangler Men's Sport Western Basic Two Pocket Long Sleeve Snap Shirt,29.99,29.99,4.5,9753.0,400+,2024-11-07 13:28:26,https://www.amazon.com/Wrangler-Sport-Western-Shirt-Black/dp/B008KH1QZI/ref=sr_1_298
shirts,Amazon Essentials Men's Regular-Fit Long-Sleeve Chambray Shirt,20.9,20.9,4.4,2070.0,100+,2024-11-07 13:28:26,https://www.amazon.com/Amazon-Essentials-Standard-Regular-Fit-Long-Sleeve/dp/B07HL3SLW3/ref=sr_1_299
shirts,The Blue Shirt: Trading Prison Garments for True Freedom,15.0,15.0,5.0,14.0,,2024-11-07 13:28:26,https://www.amazon.com/Blue-Shirt-Trading-Garments-Freedom/dp/1952245222/ref=sr_1_300
shirts,COOFANDY Mens Flannel Shirts Long Sleeve Button Down Shirt with Pocket Casual Shirts Work Shirts for Men,26.99,26.99,4.2,83.0,50+,2024-11-07 13:28:26,https://www.amazon.com/COOFANDY-Flannel-Shirts-Buffalo-X-Large/dp/B0D6Z2MNWD/ref=sr_1_301
shirts,"Hanes Sport Performance Long Sleeve T-Shirt, Performance Athletic Shirt, 2-Pack",16.69,16.69,4.5,65647.0,300+,2024-11-07 13:28:26,https://www.amazon.com/Hanes-Sleeve-T-Shirt-Medium-White/dp/B00KBZSRUE/ref=sr_1_302
shirts,Trendy Queen Womens Basic Short Sleeve Slim Fit T Shirts Soft Crewneck Crop Y2k Tee Summer Cute Gym Fashion Clothes,14.99,14.99,4.5,389.0,2000+,2024-11-07 13:28:26,https://www.amazon.com/Trendy-Queen-Crewneck-Fashion-Clothes/dp/B0CYC5GDYP/ref=sr_1_303
shirts,COOFANDY Men's Long Sleeve Oxford Dress Shirts Chambray Button Down Shirt Casual Band Collar Shirts,29.99,29.99,4.1,145.0,50+,2024-11-07 13:28:26,https://www.amazon.com/COOFANDY-Oxford-Button-Mandarin-Chambray/dp/B0D3D21936/ref=sr_1_304
shirts,"Hanes Men's X-Temp Performance T-Shirt Pack, Cotton Blend Moisture-Wicking Tees for Men, 2-Pack",12.66,12.66,4.3,14935.0,100+,2024-11-07 13:28:26,https://www.amazon.com/Hanes-X-Temp-Performance-T-Shirt-Charcoal/dp/B01MF9ALQG/ref=sr_1_305
shirts,AUTOMET Womens Fall Fashion Long Sleeve Shirts Fall Tops Pleated Shirts Casual Loose Dressy Basic Trendy Clothes 2024,17.99,17.99,4.2,319.0,400+,2024-11-07 13:28:26,https://www.amazon.com/AUTOMET-Womens-Fashion-Pleated-Clothes/dp/B0D5QN2MWK/ref=sr_1_306
shoes,Amazon's Choice: Overall Pick,,,4.6,9654.0,600+,2024-11-07 13:28:30,https://www.amazon.com/New-Balance-Womens-Sneaker-Nimbus/dp/B093QLTD9Q/ref=sr_1_1
shoes,Under Armour Men's Charged Assert 10,64.99,64.99,4.5,8560.0,700+,2024-11-07 13:28:30,https://www.amazon.com/Under-Armour-Charged-Assert-Running/dp/B09XBWB468/ref=sr_1_2
shoes,Crocs Unisex Adult Classic Clog,44.9,44.9,4.8,594016.0,4000+,2024-11-07 13:28:30,https://www.amazon.com/Crocs-Unisex-Classic-Black-Women/dp/B0014C2NBC/ref=sr_1_3
shoes,adidas Men's Lite Racer Adapt 7.0 Sneaker,48.2,48.2,4.3,332.0,500+,2024-11-07 13:28:30,https://www.amazon.com/adidas-Racer-Adapt-Sneaker-Black/dp/B0CKM9F15Z/ref=sr_1_4
shoes,adidas Men's Daily 3.0 Sneaker,49.98,49.98,4.7,16279.0,400+,2024-11-07 13:28:30,https://www.amazon.com/adidas-Daily-Skate-Black-White/dp/B07ZSCB1ZB/ref=sr_1_5
shoes,Skechers Men's Afterburn M. Fit,48.0,48.0,4.4,80863.0,300+,2024-11-07 13:28:30,https://www.amazon.com/Skechers-After-fashion-sneakers-Black/dp/B00D881G1I/ref=sr_1_6
shoes,adidas Men's Run Falcon 5 Sneaker,41.94,41.94,4.3,107.0,300+,2024-11-07 13:28:30,https://www.amazon.com/adidas-Falcon-Sneaker-Black-White/dp/B0CKML6MHL/ref=sr_1_7
shoes,Kapsen Men's Non Slip Running Shoes Ultra Light Breathable Casual Walking Shoes Fashion Sneakers Mesh Workout Sports Shoes,19.99,19.99,4.2,2106.0,100+,2024-11-07 13:28:30,https://www.amazon.com/Kapsen-Running-Breathable-Walking-Sneakers/dp/B09PN78M3Y/ref=sr_1_8
shoes,Bruno Marc Men's KnitFlex Breeze Mesh Sneakers Oxfords Lace-Up Lightweight Casual Walking Shoes,40.99,40.99,4.6,14140.0,500+,2024-11-07 13:28:30,https://www.amazon.com/Bruno-Marc-Sneakers-Lightweight-Grand-01/dp/B07ZLM669B/ref=sr_1_9
shoes,Reebok Unisex Adult Classic Leather,56.0,56.0,4.5,3914.0,300+,2024-11-07 13:28:30,https://www.amazon.com/Reebok-Classic-Leather-Sneaker-Reefresh/dp/B093TX9Z4V/ref=sr_1_10
shoes,Skechers Women's Go Walk 5,40.0,40.0,4.5,46120.0,200+,2024-11-07 13:28:30,https://www.amazon.com/Skechers-Womens-Walk-5-15901-Black/dp/B07N13ML7W/ref=sr_1_11
shoes,LARNMERN Mens Non Slip Work Shoes Slip On Water Resistant Walking Sneakers Zapatos Trabajo Waterproof Food Service Chef Kitchen,49.9,49.9,4.1,3141.0,700+,2024-11-07 13:28:30,https://www.amazon.com/LARNMERN-Sneakers-Resistant-Antideslizantes-Waterproof/dp/B0C73NVFYZ/ref=sr_1_12
shoes,Skechers Men's Energy Afterburn,51.98,51.98,4.5,50984.0,300+,2024-11-07 13:28:30,https://www.amazon.com/Skechers-Energy-Afterburn-Lace-Up-Sneaker/dp/B000ARB5B6/ref=sr_1_13
shoes,DREAM PAIRS Women's Low Chunky Block Heels Pumps Comfortable Slip-on Heeled Loafers Dress Work Shoes for Office Business,34.99,34.99,4.4,8115.0,200+,2024-11-07 13:28:30,https://www.amazon.com/DREAM-PAIRS-Comfort-Oxfords-Loafers/dp/B097PC6H43/ref=sr_1_14
shoes,Lugz Men's Clipper Fashion Sneaker,29.95,29.95,4.3,33263.0,50+,2024-11-07 13:28:30,https://www.amazon.com/Lugz-Mens-Clipper-Sneaker-Black/dp/B08Z7QKQHY/ref=sr_1_15
shoes,Skechers Men's Summits High Range Hands Free Slip-in,73.49,73.49,4.6,7558.0,400+,2024-11-07 13:28:30,https://www.amazon.com/Skechers-Summits-Range-Loafer-Charcoal/dp/B0BJ291V2G/ref=sr_1_16
shoes,New Balance Men's 997H V1,83.0,83.0,4.5,4660.0,200+,2024-11-07 13:28:30,https://www.amazon.com/New-Balance-CM997HCA-Classic-Pack/dp/B07BL31491/ref=sr_1_17
shoes,Skechers Men's Cankton Steel Toe Construction Shoe,69.99,69.99,4.4,22888.0,500+,2024-11-07 13:28:30,https://www.amazon.com/Skechers-Work-Cankton-U-Industrial-black/dp/B01IA6CIA0/ref=sr_1_18
shoes,Merrell Men's Jungle Leather Slip-On Shoe,69.67,69.67,4.6,35342.0,300+,2024-11-07 13:28:30,https://www.amazon.com/Merrell-Mens-Jungle-Slip-Gunsmoke/dp/B000B2IUFO/ref=sr_1_19
shoes,VILOCY Men's Casual Dress Sneakers Oxfords Business Mesh Breathable Walking Shoes Tennis Comfortable,,,4.4,7914.0,200+,2024-11-07 13:28:30,https://www.amazon.com/VILOCY-Sneakers-Oxfords-Business-Lightweight/dp/B0BF9NTNHD/ref=sr_1_20
shoes,adidas Men's Hoops 3.0 Mid Sneaker,45.0,45.0,4.6,3159.0,100+,2024-11-07 13:28:30,https://www.amazon.com/adidas-Hoops-Basketball-Black-White/dp/B091M6939F/ref=sr_1_21
